evaluator_decoy_id	evaluator_object_id	object_id	decoy_pair_id	decoy_object_id	trait_id	object_type	assigned_split	decoy_assignment_status	match_rank	match_score	matching_level	relaxation_level	matched_fields	unavailable_fields	notes	scaffold_version
EDEC_000000422	EOBJ_00000085	OBJ_GENE_00000547	DP_000000422	GENE_BG_Os01g0685900	data_lt_2007__cult_code_repro	gene	dev	follows_evidence_split	2	0.84872	L3_relaxed_annotation_detectability	L3_relaxed_annotation_detectability	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000423	EOBJ_00000085	OBJ_GENE_00000547	DP_000000423	GENE_BG_Os01g0685400	data_lt_2007__cult_code_repro	gene	dev	follows_evidence_split	3	0.842677	L3_relaxed_annotation_detectability	L3_relaxed_annotation_detectability	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000424	EOBJ_00000085	OBJ_GENE_00000547	DP_000000424	GENE_BG_Os01g0689900	data_lt_2007__cult_code_repro	gene	dev	follows_evidence_split	4	0.83149	L3_relaxed_annotation_detectability	L3_relaxed_annotation_detectability	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000425	EOBJ_00000085	OBJ_GENE_00000547	DP_000000425	GENE_BG_Os01g0683100	data_lt_2007__cult_code_repro	gene	dev	follows_evidence_split	5	0.826457	L3_relaxed_annotation_detectability	L3_relaxed_annotation_detectability	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000426	EOBJ_00000086	OBJ_GENE_00000562	DP_000000426	GENE_BG_Os01g0699600	data_lt_2007__spkf	gene	dev	follows_evidence_split	1	0.89384	L3_relaxed_annotation_detectability	L3_relaxed_annotation_detectability	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000427	EOBJ_00000086	OBJ_GENE_00000562	DP_000000427	GENE_BG_Os01g0699400	data_lt_2007__spkf	gene	dev	follows_evidence_split	2	0.893775	L3_relaxed_annotation_detectability	L3_relaxed_annotation_detectability	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000428	EOBJ_00000086	OBJ_GENE_00000562	DP_000000428	GENE_BG_Os01g0699100	data_lt_2007__spkf	gene	dev	follows_evidence_split	3	0.89172	L3_relaxed_annotation_detectability	L3_relaxed_annotation_detectability	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000429	EOBJ_00000086	OBJ_GENE_00000562	DP_000000429	GENE_BG_Os01g0700900	data_lt_2007__spkf	gene	dev	follows_evidence_split	4	0.878923	L3_relaxed_annotation_detectability	L3_relaxed_annotation_detectability	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000430	EOBJ_00000086	OBJ_GENE_00000562	DP_000000430	GENE_BG_Os01g0701400	data_lt_2007__spkf	gene	dev	follows_evidence_split	5	0.840355	L3_relaxed_annotation_detectability	L3_relaxed_annotation_detectability	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000431	EOBJ_00000087	OBJ_GENE_00000563	DP_000000431	GENE_BG_Os01g0699400	data_lt_2007__spkf	gene	dev	follows_evidence_split	1	0.99553	L1_strict_matched	L1_strict_matched	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000432	EOBJ_00000087	OBJ_GENE_00000563	DP_000000432	GENE_BG_Os01g0699100	data_lt_2007__spkf	gene	dev	follows_evidence_split	2	0.994632	L1_strict_matched	L1_strict_matched	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000433	EOBJ_00000087	OBJ_GENE_00000563	DP_000000433	GENE_BG_Os01g0700900	data_lt_2007__spkf	gene	dev	follows_evidence_split	3	0.98161	L2_relaxed_position_density	L2_relaxed_position_density	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000434	EOBJ_00000087	OBJ_GENE_00000563	DP_000000434	GENE_BG_Os01g0701500	data_lt_2007__spkf	gene	dev	follows_evidence_split	4	0.981461	L2_relaxed_position_density	L2_relaxed_position_density	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000435	EOBJ_00000087	OBJ_GENE_00000563	DP_000000435	GENE_BG_Os01g0701400	data_lt_2007__spkf	gene	dev	follows_evidence_split	5	0.944796	L2_relaxed_position_density	L2_relaxed_position_density	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000436	EOBJ_00000088	OBJ_GENE_00000566	DP_000000436	GENE_BG_Os01g0701500	data_lt_2007__cult_code_repro	gene	dev	follows_evidence_split	1	0.959614	L1_strict_matched	L1_strict_matched	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000437	EOBJ_00000088	OBJ_GENE_00000566	DP_000000437	GENE_BG_Os01g0700900	data_lt_2007__cult_code_repro	gene	dev	follows_evidence_split	2	0.958071	L1_strict_matched	L1_strict_matched	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000438	EOBJ_00000088	OBJ_GENE_00000566	DP_000000438	GENE_BG_Os01g0702700	data_lt_2007__cult_code_repro	gene	dev	follows_evidence_split	3	0.945836	L1_strict_matched	L1_strict_matched	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000439	EOBJ_00000088	OBJ_GENE_00000566	DP_000000439	GENE_BG_Os01g0699600	data_lt_2007__cult_code_repro	gene	dev	follows_evidence_split	4	0.944796	L2_relaxed_position_density	L2_relaxed_position_density	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000440	EOBJ_00000088	OBJ_GENE_00000566	DP_000000440	GENE_BG_Os01g0699400	data_lt_2007__cult_code_repro	gene	dev	follows_evidence_split	5	0.940768	L2_relaxed_position_density	L2_relaxed_position_density	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000441	EOBJ_00000089	OBJ_GENE_00000569	DP_000000441	GENE_BG_Os01g0703400	data_lt_2007__cult_code_repro	gene	dev	follows_evidence_split	1	0.889642	L3_relaxed_annotation_detectability	L3_relaxed_annotation_detectability	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000442	EOBJ_00000089	OBJ_GENE_00000569	DP_000000442	GENE_BG_Os01g0701500	data_lt_2007__cult_code_repro	gene	dev	follows_evidence_split	2	0.878718	L3_relaxed_annotation_detectability	L3_relaxed_annotation_detectability	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000443	EOBJ_00000089	OBJ_GENE_00000569	DP_000000443	GENE_BG_Os01g0702300	data_lt_2007__cult_code_repro	gene	dev	follows_evidence_split	3	0.845093	L3_relaxed_annotation_detectability	L3_relaxed_annotation_detectability	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000444	EOBJ_00000089	OBJ_GENE_00000569	DP_000000444	GENE_BG_Os01g0701400	data_lt_2007__cult_code_repro	gene	dev	follows_evidence_split	4	0.841509	L3_relaxed_annotation_detectability	L3_relaxed_annotation_detectability	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000445	EOBJ_00000089	OBJ_GENE_00000569	DP_000000445	GENE_BG_Os01g0704000	data_lt_2007__cult_code_repro	gene	dev	follows_evidence_split	5	0.8403	L3_relaxed_annotation_detectability	L3_relaxed_annotation_detectability	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000446	EOBJ_00000090	OBJ_GENE_00000571	DP_000000446	GENE_BG_Os01g0703400	data_lt_2007__lsen	gene	dev	follows_evidence_split	1	0.997935	L1_strict_matched	L1_strict_matched	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000447	EOBJ_00000090	OBJ_GENE_00000571	DP_000000447	GENE_BG_Os01g0702700	data_lt_2007__lsen	gene	dev	follows_evidence_split	2	0.991253	L1_strict_matched	L1_strict_matched	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000448	EOBJ_00000090	OBJ_GENE_00000571	DP_000000448	GENE_BG_Os01g0705700	data_lt_2007__lsen	gene	dev	follows_evidence_split	3	0.980702	L1_strict_matched	L1_strict_matched	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000449	EOBJ_00000090	OBJ_GENE_00000571	DP_000000449	GENE_BG_Os01g0704100	data_lt_2007__lsen	gene	dev	follows_evidence_split	4	0.959303	L1_strict_matched	L1_strict_matched	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000450	EOBJ_00000090	OBJ_GENE_00000571	DP_000000450	GENE_BG_Os01g0704000	data_lt_2007__lsen	gene	dev	follows_evidence_split	5	0.951679	L1_strict_matched	L1_strict_matched	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
