object_id	object_type	trait_id	trait_name	evidence_id	evidence_source	evidence_source_type	evidence_level	support_level	allowed_usage	chrom	start	end	object_length	gene_id	gene_symbol	variant_id	window_id	source_database	source_record_id	mapping_status	coordinate_confidence	exact_frozen_trait_mapping	manual_review_required	in_main_evaluation_candidate_pool	exclusion_reason	notes	pipeline_version
OBJ_GENE_00000423	gene	NA	unspecified_trait	KGE_00000423	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	22988229	22991922	3694	Os01g0589300	TRBF1, OsTRBF1	NA	NA	RAP-DB_curated_genes	Os01g0589300	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000424	gene	NA	unspecified_trait	KGE_00000424	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	23097292	23106301	9010	Os01g0591000	ALDH1A, ALDH1a, Aldh1a, OsALDH1a, OsALDH2C4, ALDH2C4	NA	NA	RAP-DB_curated_genes	Os01g0591000	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000425	gene	NA	unspecified_trait	KGE_00000425	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	23113647	23119704	6058	Os01g0591300	ALDH2C1, OsHCALDH2, HCALDH2, OsALDH2C2, ALDH2C2, OsALDH2C1	NA	NA	RAP-DB_curated_genes	Os01g0591300	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000426	gene	NA	TO:0000524 - submergence tolerance;TO:0000015 - oxygen sensitivity	KGE_00000426	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	23224373	23226605	2233	Os01g0593200	FLZ2, OsFLZ2	NA	NA	RAP-DB_curated_genes	Os01g0593200	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000427	gene	NA	unspecified_trait	KGE_00000427	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	23316218	23322871	6654	Os01g0595100	BTZ1, OsBTZ1	NA	NA	RAP-DB_curated_genes	Os01g0595100	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000428	gene	NA	unspecified_trait	KGE_00000428	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	23347750	23349352	1603	Os01g0595700	RALYASE1, OsRALyase1, RALyase1, OsFBX17, FBX17	NA	NA	RAP-DB_curated_genes	Os01g0595700	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000429	gene	NA	TO:0000172 - jasmonic acid sensitivity	KGE_00000429	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	23447173	23448687	1515	Os01g0597600	ATL15, OsATL15	NA	NA	RAP-DB_curated_genes	Os01g0597600	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000430	gene	data_lt_2007__cult_code_repro	CULT_CODE_REPRO	KGE_00000430	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	23498445	23502375	3931	Os01g0598200	CBL5, OsCBL5	NA	NA	RAP-DB_curated_genes	Os01g0598200	mapped_high_confidence	high	true	false	true	NA	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000431	gene	NA	unspecified_trait	KGE_00000431	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	23631696	23635511	3816	Os01g0601625	NA	NA	NA	RAP-DB_curated_genes	Os01g0601625	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000432	gene	NA	unspecified_trait	KGE_00000432	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	23639654	23642878	3225	Os01g0601675	NA	NA	NA	RAP-DB_curated_genes	Os01g0601675	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000433	gene	NA	TO:0000058 - herbicide sensitivity	KGE_00000433	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	23663277	23664196	920	Os01g0602200	CYP72A31	NA	NA	RAP-DB_curated_genes	Os01g0602200	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000434	gene	NA	unspecified_trait	KGE_00000434	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	23770115	23771515	1401	Os01g0603500	NA	NA	NA	RAP-DB_curated_genes	Os01g0603500	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000435	gene	NA	TO:0000095 - osmotic response sensitivity	KGE_00000435	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	23847015	23850623	3609	Os01g0605400	GEX3, OsGEX3	NA	NA	RAP-DB_curated_genes	Os01g0605400	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000436	gene	NA	unspecified_trait	KGE_00000436	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	23919276	23921549	2274	Os01g0607100	AGP29, OsLTP47, OsAGP29	NA	NA	RAP-DB_curated_genes	Os01g0607100	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000437	gene	data_lt_2007__spkf	SPKF	KGE_00000437	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	23938399	23949885	11487	Os01g0607400	OsLUGL, LUGL, OsKKX, KKX, OsWD40-17	NA	NA	RAP-DB_curated_genes	Os01g0607400	mapped_high_confidence	high	true	false	true	NA	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000438	gene	NA	unspecified_trait	KGE_00000438	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	23976021	23981901	5881	Os01g0607900	OsRPK1, OsJNipponRPK1, OsI219RPK1, OsI9311RPK1	NA	NA	RAP-DB_curated_genes	Os01g0607900	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000439	gene	NA	unspecified_trait	KGE_00000439	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	24021928	24027660	5733	Os01g0608400	NA	NA	NA	RAP-DB_curated_genes	Os01g0608400	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000440	gene	NA	TO:0000074 - blast disease	KGE_00000440	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	24075070	24082181	7112	Os01g0609300	PDR9, OsPDR9, ospdr9, OsPDR3, PDR3, OsABCG36/OsPDR9, OsABCG36	NA	NA	RAP-DB_curated_genes	Os01g0609300	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000441	gene	NA	unspecified_trait	KGE_00000441	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	24107088	24115287	8200	Os01g0609900	PDR8, OsABCG37, OsPDR8, PDR4, P0410E03.16, OsPDR4	NA	NA	RAP-DB_curated_genes	Os01g0609900	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000442	gene	NA	TO:0000346 - tiller number;TO:0000329 - tillering ability	KGE_00000442	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	24136871	24144292	7422	Os01g0610300	IBM2, OsASI1, OsIBM2, TN1, OsTN1	NA	NA	RAP-DB_curated_genes	Os01g0610300	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000443	gene	data_lt_2007__cult_code_repro	CULT_CODE_REPRO	KGE_00000443	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	24145891	24148846	2956	Os01g0610400	SNAT3, OsSNAT3, HAG717, OsHAG717	NA	NA	RAP-DB_curated_genes	Os01g0610400	mapped_high_confidence	high	true	false	true	NA	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000444	gene	NA	TO:0002616 - flowering time	KGE_00000444	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	24181111	24183979	2869	Os01g0611000	DFOT1, OsDFOT1	NA	NA	RAP-DB_curated_genes	Os01g0611000	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000445	gene	NA	TO:0000163 - auxin sensitivity;TO:0000303 - cold tolerance;TO:0000357 - growth and development trait	KGE_00000445	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	24187312	24189794	2483	Os01g0611100	RAN1, OsRAN1	NA	NA	RAP-DB_curated_genes	Os01g0611100	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000446	gene	NA	TO:0006002 - proline content;TO:0000615 - abscisic acid sensitivity;TO:0006001 - salt tolerance;TO:0000276 - drought tolerance	KGE_00000446	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	24282911	24285306	2396	Os01g0612600	SIDP361, OsSIDP361	NA	NA	RAP-DB_curated_genes	Os01g0612600	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000447	gene	data_lt_2007__cult_code_repro	CULT_CODE_REPRO	KGE_00000447	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	24296432	24299415	2984	Os01g0612700	LOL2, OsLOL2, OsLOL5, LOL5, OsLSD5	NA	NA	RAP-DB_curated_genes	Os01g0612700	mapped_high_confidence	high	true	false	true	NA	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000448	gene	data_lt_2007__lsen;data_lt_2007__spkf	LSEN;SPKF	KGE_00000448	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	24380637	24386666	6030	Os01g0614900	ATG7, OsATG7, Atg7	NA	NA	RAP-DB_curated_genes	Os01g0614900	mapped_high_confidence	high	false	true	false	manual_review_required	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000449	gene	NA	TO:0006001 - salt tolerance;TO:0000153 - relative yield;TO:0000615 - abscisic acid sensitivity;TO:0000276 - drought tolerance	KGE_00000449	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	24390875	24391711	837	Os01g0615050	OCPI1, CPI1, OsCPI1	NA	NA	RAP-DB_curated_genes	Os01g0615050	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000450	gene	NA	TO:0000303 - cold tolerance;TO:0006001 - salt tolerance;TO:0000477 - panicle blast disease resistance;TO:0000095 - osmotic response sensitivity	KGE_00000450	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	24392841	24393423	583	Os01g0615100	OCPI2, CPI2, OsSRO1a, SRO1a, OsCPI2, OCPI1	NA	NA	RAP-DB_curated_genes	Os01g0615100	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000451	gene	data_lt_2007__cult_code_repro;data_lt_2007__lsen;data_lt_2007__spkf	CULT_CODE_REPRO;LSEN;SPKF	KGE_00000451	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	24428205	24436102	7898	Os01g0616100	SCYL2, OsSCYL2	NA	NA	RAP-DB_curated_genes	Os01g0616100	mapped_high_confidence	high	false	true	false	manual_review_required	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000452	gene	NA	unspecified_trait	KGE_00000452	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	24471931	24478431	6501	Os01g0616400	C3H8, OsC3H8	NA	NA	RAP-DB_curated_genes	Os01g0616400	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000453	gene	NA	unspecified_trait	KGE_00000453	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	24471977	24478429	6453	Os01g0616400	C3H8, OsC3H8	NA	NA	RAP-DB_curated_genes	Os01g0616400	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000454	gene	NA	TO:0000397 - grain size;TO:0000620 - embryo development trait;TO:0002692 - root meristem development;TO:0000653 - seed development trait;TO:0000656 - root development trait;TO:0000227 - root length;TO:0000592 - 1000-dehulled grain weight;TO:0000399 - grain thickness;TO:0000734 - grain length;TO:0000181 - seed weight;TO:0000396 - grain yield	KGE_00000454	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	24498791	24504856	6066	Os01g0616900	ENL2, OsCTPS1, CTPS1	NA	NA	RAP-DB_curated_genes	Os01g0616900	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000455	gene	NA	TO:0006001 - salt tolerance;TO:0000276 - drought tolerance;TO:0000357 - growth and development trait;TO:0000074 - blast disease	KGE_00000455	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	24534950	24546684	11735	Os01g0617500	NAA10, OsNAA15, NAA15, OsNAA15.1, OsNAA10	NA	NA	RAP-DB_curated_genes	Os01g0617500	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000456	gene	NA	TO:0006001 - salt tolerance;TO:0000276 - drought tolerance;TO:0000357 - growth and development trait;TO:0000074 - blast disease	KGE_00000456	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	24537291	24546684	9394	Os01g0617500	NAA10, OsNAA15, OsNAA15.2, NAA15, OsNAA10	NA	NA	RAP-DB_curated_genes	Os01g0617500	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
