decoy_pair_id	object_id	trait_id	object_type	decoy_object_id	decoy_object_type	match_rank	match_score	matching_level	matching_status	relaxation_level	relaxation_reason	n_candidates_before_filter	n_candidates_after_filter	matched_fields	unavailable_fields	field_balance_score	position_balance_score	density_balance_score	annotation_balance_score	detectability_balance_score	research_bias_balance_score	notes	pipeline_version
DP_000000419	OBJ_GENE_00000539	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0678600	gene	4	0.837146	L3_relaxed_annotation_detectability	matched_background_candidate	L3_relaxed_annotation_detectability	strict_or_relaxed_by_available_chr1_proxy_fields	30	30	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	0.837146	0.990541	0.418598	1	1	0.776589	decoy is matched background only and must not be interpreted as true negative	matched_decoy_v055_chr1_snp_prototype_v1
DP_000000420	OBJ_GENE_00000539	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0678700	gene	5	0.799204	L3_relaxed_annotation_detectability	matched_background_candidate	L3_relaxed_annotation_detectability	strict_or_relaxed_by_available_chr1_proxy_fields	30	30	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	0.799204	0.987268	0.418138	1	1	0.590616	decoy is matched background only and must not be interpreted as true negative	matched_decoy_v055_chr1_snp_prototype_v1
DP_000000421	OBJ_GENE_00000547	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0690600	gene	1	0.863673	L3_relaxed_annotation_detectability	matched_background_candidate	L3_relaxed_annotation_detectability	strict_or_relaxed_by_available_chr1_proxy_fields	30	30	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	0.863673	0.84512	0.473245	1	1	1	decoy is matched background only and must not be interpreted as true negative	matched_decoy_v055_chr1_snp_prototype_v1
DP_000000422	OBJ_GENE_00000547	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0685900	gene	2	0.84872	L3_relaxed_annotation_detectability	matched_background_candidate	L3_relaxed_annotation_detectability	strict_or_relaxed_by_available_chr1_proxy_fields	30	30	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	0.84872	0.954967	0.47107	1	1	0.817566	decoy is matched background only and must not be interpreted as true negative	matched_decoy_v055_chr1_snp_prototype_v1
DP_000000423	OBJ_GENE_00000547	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0685400	gene	3	0.842677	L3_relaxed_annotation_detectability	matched_background_candidate	L3_relaxed_annotation_detectability	strict_or_relaxed_by_available_chr1_proxy_fields	30	30	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	0.842677	0.924748	0.47107	1	1	0.817566	decoy is matched background only and must not be interpreted as true negative	matched_decoy_v055_chr1_snp_prototype_v1
DP_000000424	OBJ_GENE_00000547	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0689900	gene	4	0.83149	L3_relaxed_annotation_detectability	matched_background_candidate	L3_relaxed_annotation_detectability	strict_or_relaxed_by_available_chr1_proxy_fields	30	30	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	0.83149	0.86392	0.475963	1	1	0.817566	decoy is matched background only and must not be interpreted as true negative	matched_decoy_v055_chr1_snp_prototype_v1
DP_000000425	OBJ_GENE_00000547	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0683100	gene	5	0.826457	L3_relaxed_annotation_detectability	matched_background_candidate	L3_relaxed_annotation_detectability	strict_or_relaxed_by_available_chr1_proxy_fields	30	30	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	0.826457	0.838757	0.475963	1	1	0.817566	decoy is matched background only and must not be interpreted as true negative	matched_decoy_v055_chr1_snp_prototype_v1
DP_000000426	OBJ_GENE_00000562	data_lt_2007__spkf	gene	GENE_BG_Os01g0699600	gene	1	0.89384	L3_relaxed_annotation_detectability	matched_background_candidate	L3_relaxed_annotation_detectability	strict_or_relaxed_by_available_chr1_proxy_fields	30	30	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	0.89384	0.992696	0.476505	1	1	1	decoy is matched background only and must not be interpreted as true negative	matched_decoy_v055_chr1_snp_prototype_v1
DP_000000427	OBJ_GENE_00000562	data_lt_2007__spkf	gene	GENE_BG_Os01g0699400	gene	2	0.893775	L3_relaxed_annotation_detectability	matched_background_candidate	L3_relaxed_annotation_detectability	strict_or_relaxed_by_available_chr1_proxy_fields	30	30	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	0.893775	0.994584	0.47429	1	1	1	decoy is matched background only and must not be interpreted as true negative	matched_decoy_v055_chr1_snp_prototype_v1
DP_000000428	OBJ_GENE_00000562	data_lt_2007__spkf	gene	GENE_BG_Os01g0699100	gene	3	0.89172	L3_relaxed_annotation_detectability	matched_background_candidate	L3_relaxed_annotation_detectability	strict_or_relaxed_by_available_chr1_proxy_fields	30	30	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	0.89172	0.982648	0.475952	1	1	1	decoy is matched background only and must not be interpreted as true negative	matched_decoy_v055_chr1_snp_prototype_v1
DP_000000429	OBJ_GENE_00000562	data_lt_2007__spkf	gene	GENE_BG_Os01g0700900	gene	4	0.878923	L3_relaxed_annotation_detectability	matched_background_candidate	L3_relaxed_annotation_detectability	strict_or_relaxed_by_available_chr1_proxy_fields	30	30	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	0.878923	0.922989	0.471626	1	1	1	decoy is matched background only and must not be interpreted as true negative	matched_decoy_v055_chr1_snp_prototype_v1
DP_000000430	OBJ_GENE_00000562	data_lt_2007__spkf	gene	GENE_BG_Os01g0701400	gene	5	0.840355	L3_relaxed_annotation_detectability	matched_background_candidate	L3_relaxed_annotation_detectability	strict_or_relaxed_by_available_chr1_proxy_fields	30	30	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	0.840355	0.909897	0.474311	1	1	0.817566	decoy is matched background only and must not be interpreted as true negative	matched_decoy_v055_chr1_snp_prototype_v1
DP_000000431	OBJ_GENE_00000563	data_lt_2007__spkf	gene	GENE_BG_Os01g0699400	gene	1	0.99553	L1_strict_matched	matched_background_candidate	L1_strict_matched	strict_or_relaxed_by_available_chr1_proxy_fields	30	30	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	0.99553	0.987359	0.990291	1	1	1	decoy is matched background only and must not be interpreted as true negative	matched_decoy_v055_chr1_snp_prototype_v1
DP_000000432	OBJ_GENE_00000563	data_lt_2007__spkf	gene	GENE_BG_Os01g0699100	gene	2	0.994632	L1_strict_matched	matched_background_candidate	L1_strict_matched	strict_or_relaxed_by_available_chr1_proxy_fields	30	30	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	0.994632	0.975595	0.997564	1	1	1	decoy is matched background only and must not be interpreted as true negative	matched_decoy_v055_chr1_snp_prototype_v1
DP_000000433	OBJ_GENE_00000563	data_lt_2007__spkf	gene	GENE_BG_Os01g0700900	gene	3	0.98161	L2_relaxed_position_density	matched_background_candidate	L2_relaxed_position_density	strict_or_relaxed_by_available_chr1_proxy_fields	30	30	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	0.98161	0.9293	0.978748	1	1	1	decoy is matched background only and must not be interpreted as true negative	matched_decoy_v055_chr1_snp_prototype_v1
DP_000000434	OBJ_GENE_00000563	data_lt_2007__spkf	gene	GENE_BG_Os01g0701500	gene	4	0.981461	L2_relaxed_position_density	matched_background_candidate	L2_relaxed_position_density	strict_or_relaxed_by_available_chr1_proxy_fields	30	30	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	0.981461	0.909741	0.997564	1	1	1	decoy is matched background only and must not be interpreted as true negative	matched_decoy_v055_chr1_snp_prototype_v1
DP_000000435	OBJ_GENE_00000563	data_lt_2007__spkf	gene	GENE_BG_Os01g0701400	gene	5	0.944796	L2_relaxed_position_density	matched_background_candidate	L2_relaxed_position_density	strict_or_relaxed_by_available_chr1_proxy_fields	30	30	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	0.944796	0.91603	0.990385	1	1	0.817566	decoy is matched background only and must not be interpreted as true negative	matched_decoy_v055_chr1_snp_prototype_v1
DP_000000436	OBJ_GENE_00000566	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0701500	gene	1	0.959614	L1_strict_matched	matched_background_candidate	L1_strict_matched	strict_or_relaxed_by_available_chr1_proxy_fields	30	30	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	0.959614	0.99251	0.987995	1	1	0.817566	decoy is matched background only and must not be interpreted as true negative	matched_decoy_v055_chr1_snp_prototype_v1
DP_000000437	OBJ_GENE_00000566	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0700900	gene	2	0.958071	L1_strict_matched	matched_background_candidate	L1_strict_matched	strict_or_relaxed_by_available_chr1_proxy_fields	30	30	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	0.958071	0.984651	0.988137	1	1	0.817566	decoy is matched background only and must not be interpreted as true negative	matched_decoy_v055_chr1_snp_prototype_v1
DP_000000438	OBJ_GENE_00000566	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0702700	gene	3	0.945836	L1_strict_matched	matched_background_candidate	L1_strict_matched	strict_or_relaxed_by_available_chr1_proxy_fields	30	30	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	0.945836	0.914021	0.997593	1	1	0.817566	decoy is matched background only and must not be interpreted as true negative	matched_decoy_v055_chr1_snp_prototype_v1
DP_000000439	OBJ_GENE_00000566	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0699600	gene	4	0.944796	L2_relaxed_position_density	matched_background_candidate	L2_relaxed_position_density	strict_or_relaxed_by_available_chr1_proxy_fields	30	30	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	0.944796	0.91603	0.990385	1	1	0.817566	decoy is matched background only and must not be interpreted as true negative	matched_decoy_v055_chr1_snp_prototype_v1
DP_000000440	OBJ_GENE_00000566	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0699400	gene	5	0.940768	L2_relaxed_position_density	matched_background_candidate	L2_relaxed_position_density	strict_or_relaxed_by_available_chr1_proxy_fields	30	30	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	0.940768	0.905412	0.980861	1	1	0.817566	decoy is matched background only and must not be interpreted as true negative	matched_decoy_v055_chr1_snp_prototype_v1
DP_000000441	OBJ_GENE_00000569	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0703400	gene	1	0.889642	L3_relaxed_annotation_detectability	matched_background_candidate	L3_relaxed_annotation_detectability	strict_or_relaxed_by_available_chr1_proxy_fields	30	30	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	0.889642	0.973345	0.474864	1	1	1	decoy is matched background only and must not be interpreted as true negative	matched_decoy_v055_chr1_snp_prototype_v1
DP_000000442	OBJ_GENE_00000569	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0701500	gene	2	0.878718	L3_relaxed_annotation_detectability	matched_background_candidate	L3_relaxed_annotation_detectability	strict_or_relaxed_by_available_chr1_proxy_fields	30	30	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	0.878718	0.92037	0.473221	1	1	1	decoy is matched background only and must not be interpreted as true negative	matched_decoy_v055_chr1_snp_prototype_v1
DP_000000443	OBJ_GENE_00000569	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0702300	gene	3	0.845093	L3_relaxed_annotation_detectability	matched_background_candidate	L3_relaxed_annotation_detectability	strict_or_relaxed_by_available_chr1_proxy_fields	30	30	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	0.845093	0.974558	0.474316	1	1	0.776589	decoy is matched background only and must not be interpreted as true negative	matched_decoy_v055_chr1_snp_prototype_v1
DP_000000444	OBJ_GENE_00000569	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0701400	gene	4	0.841509	L3_relaxed_annotation_detectability	matched_background_candidate	L3_relaxed_annotation_detectability	strict_or_relaxed_by_available_chr1_proxy_fields	30	30	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	0.841509	0.914021	0.475958	1	1	0.817566	decoy is matched background only and must not be interpreted as true negative	matched_decoy_v055_chr1_snp_prototype_v1
DP_000000445	OBJ_GENE_00000569	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0704000	gene	5	0.8403	L3_relaxed_annotation_detectability	matched_background_candidate	L3_relaxed_annotation_detectability	strict_or_relaxed_by_available_chr1_proxy_fields	30	30	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	0.8403	0.951143	0.473769	1	1	0.776589	decoy is matched background only and must not be interpreted as true negative	matched_decoy_v055_chr1_snp_prototype_v1
