object_id	object_type	gene_id	gene_symbol	chrom	start	end	annotation_record_count	external_knowledge_hit_count	known_gene_proximity	database_source_count	trait_evidence_count	annotation_richness_score	literature_bias_proxy	research_bias_score	research_bias_fields_available	notes	pipeline_version
OBJ_GENE_00000453	gene	Os01g0616400	C3H8, OsC3H8	1	24471977	24478429	1	3	0	1	2	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.22397	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000454	gene	Os01g0616900	ENL2, OsCTPS1, CTPS1	1	24498791	24504856	1	3	0	1	3	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.22397	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000455	gene	Os01g0617500	NAA10, OsNAA15, NAA15, OsNAA15.1, OsNAA10	1	24534950	24546684	1	6	0	1	5	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.274653	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000456	gene	Os01g0617500	NAA10, OsNAA15, OsNAA15.2, NAA15, OsNAA10	1	24537291	24546684	1	6	0	1	5	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.274653	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000457	gene	Os01g0619100	TCL1, OsTCL1	1	24643224	24644218	1	11	0	1	5	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.329882	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000458	gene	Os01g0620100	SEH1, OsSEH1, OsWD40-19, WD40-19	1	24703771	24708911	1	23	0	1	13	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.407262	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000459	gene	Os01g0622000	CUGT1, OsCUGT1	1	24813577	24820593	1	17	0	1	14	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.374467	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000460	gene	Os01g0622600	CDPK1, OsCDPK1, OsCPK1, CPK1	1	24839124	24843459	1	2	0	1	2	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.20118	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000461	gene	Os01g0623000	TMM, OsTMM	1	24855757	24857635	1	2	0	1	2	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.20118	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000462	gene	Os01g0624000	CDASE, OsCDase	1	24913624	24924014	1	3	0	1	2	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.22397	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000463	gene	Os01g0624500	SGT1, OsSGT1, OsSgt1, Os SGT1	1	24937665	24942799	1	20	0	1	16	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.391937	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000464	gene	Os01g0624700	WRKY12, OsWRKY03, OsWRKY12	1	24945282	24947217	1	3	0	1	3	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.22397	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000465	gene	Os01g0625900	OFP2, OsOFP2, OsOFP03	1	24981269	24982666	1	16	0	1	15	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.368055	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000466	gene	Os01g0626400	WRKY11, OsWRKY11, Dlf1, OsWRKY11.1, OsWRKY11.2	1	25009514	25012233	1	29	0	1	17	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.433217	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000467	gene	Os01g0626400	WRKY11, OsWRKY11, OsWRKY11.2, Dlf1, OsWRKY11.1	1	25009546	25011602	1	29	0	1	17	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.433217	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000468	gene	Os01g0629900	MPK20-1, OsMAPK10, MAPK10, OsMPK20-1	1	25152108	25158338	1	3	0	1	3	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.22397	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000469	gene	Os01g0633100	AGPL2, OsAGPL2, osagpl2, APL2, OsAPL2, AGPiso, sh2, Sh2, GIF2, GAS1	1	25353805	25361883	1	38	0	1	18	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.464197	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000470	gene	Os01g0633400	CBSX10, OsCBSCBS4, CBSCBS4, OsCBSX10	1	25368481	25371006	1	3	0	1	3	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.22397	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000471	gene	Os01g0633500	RD, Rd, DFR, OsDFR, OS-DFR, OsDFR1, DFR1, DFR-1	1	25382714	25384678	1	11	0	1	10	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.329882	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000472	gene	Os01g0636600	PDF1B2, OsPDF1B2, OsPDF1B2.p	1	25519992	25523268	1	3	0	1	2	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.22397	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000473	gene	Os01g0636700	S13, OsCHR745, CHR745, CSB, OlCHR, RRM1-10, OsRRM1-10	1	25524187	25532029	1	2	0	1	2	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.20118	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000474	gene	Os01g0637500	PG3, OsPG3	1	25579802	25583765	1	2	0	1	2	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.20118	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000475	gene	Os01g0637600	PDF1B, OsPDF1B	1	25585914	25589162	1	8	0	1	5	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.299737	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000476	gene	Os01g0637800	MYB8, OsMYB305, MYB305, OsMYB8, Os2R_MYB9, 2R_MYB9, MYB2-10, OsMYB2-10	1	25592575	25593523	1	15	0	1	14	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.361296	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000477	gene	Os01g0638600	UGT703A1, OsUGT703A1	1	25615791	25617367	1	3	0	1	2	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.22397	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000478	gene	Os01g0639100	OsRH2, RH2, eIF4A-3	1	25636995	25640474	1	13	0	1	11	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.346574	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000479	gene	Os01g0639200	SNL6, Snl6, OsSNL6, OsCCR2, CCR2	1	25640719	25647590	1	5	0	1	5	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.25993	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000480	gene	Os01g0639900	BETACA1, CA1, CA, Os&beta;CA1, OsbCA1, Os&beta;CA1A, OsCA, OsbetaCA1, betaCA1	1	25696671	25705077	1	10	0	1	7	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.320619	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000481	gene	Os01g0639900	BETACA1, CA1, CA, Os&beta;CA1B, OsbCA1B, OsCA, OsbetaCA1, betaCA1	1	25692732	25705082	1	10	0	1	7	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.320619	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000482	gene	Os01g0639900	BETACA1, CA1, CA, Os&beta;CA1C, OsbCA1C, OsCA, OsbetaCA1, betaCA1	1	25700370	25705090	1	10	0	1	7	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.320619	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000483	gene	Os01g0642700	SDRLP4, SDRLP-4, OsSDRLP-4, OsSDRLP4	1	25836151	25839983	1	3	0	1	2	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.22397	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000484	gene	Os01g0643300	PIN10A, PIN3A, OsPIN3, OsPIN3a, OsPIN3t, PIN3t, OsPIN10a	1	25863717	25868263	1	35	0	1	20	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.454698	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000485	gene	Os01g0643600	SGD2, OsHOX3, HOX3, SGD2/OsHOX3, Oshox3, OsHox3, OsHDZ1, HDZ1, OsHDZIP1, HDZIP1	1	25880204	25883718	1	15	0	1	12	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.361296	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000486	gene	Os01g0644200	SALP1, OsSALP1	1	25931149	25931730	1	2	0	1	2	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.20118	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000487	gene	Os01g0645000	C3H9, OsC3H9	1	25959714	25961440	1	2	0	1	2	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.20118	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000488	gene	Os01g0645200	SBF1, OsSBF1	1	25973568	25980398	1	5	0	1	5	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.25993	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000489	gene	Os01g0645400	YUCCA1, OsYUCCA1, OsYUC1, YUC1	1	25994669	25996837	1	15	0	1	7	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.361296	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000490	gene	Os01g0645400	YUCCA1, OsYUCCA1, OsYUC1, YUC1	1	25994731	25996756	1	15	0	1	7	1.5	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity	0.361296	annotation_record_count;external_knowledge_hit_count;database_source_count;known_gene_proximity_proxy	research_bias_score is a proxy, not complete literature bias correction	matched_decoy_v055_chr1_snp_prototype_v1
